598	1
599	2
600	1
601	0
602	6
603	4
604	9
605	3
606	5
607	6
608	2
609	0
610	9
611	4
612	7
613	4
614	8
615	2
616	4
617	4
618	0
619	9
620	4
621	2
622	9
623	9
624	4
625	0
626	7
627	1
628	2
629	2
630	2
631	4
632	2
633	0
634	2
635	9
636	2
637	4
638	2
639	2
640	4
641	4
642	5
643	2
644	4
645	2
646	1
647	5
648	0
649	2
650	2
651	2
652	4
653	9
654	4
655	7
656	9
657	2
658	2
659	1
660	4
661	5
662	4
663	4
664	4
665	2
666	4
667	7
668	3
669	9
670	4
671	9
672	4
673	1
674	1
675	4
676	1
677	4
678	4
679	0
680	5
681	0
682	8
683	9
684	4
685	5
686	9
687	9
688	0
689	4
690	4
691	2
692	4
693	4
694	4
695	5
696	2
697	4
698	9
699	8
700	7
701	2
702	3
703	4
704	4
705	1
706	4
707	1
708	2
709	2
710	2
711	1
712	4
713	1
714	4
715	6
716	2
717	4
718	1
719	2
720	4
721	4
722	9
723	1
724	5
725	2
726	2
727	5
728	5
729	4
730	2
731	1
732	9
733	2
734	4
735	2
736	1
737	2
738	9
739	4
740	1
741	2
742	8
743	2
744	3
745	4
746	1
747	4
748	4
749	1
750	1
751	3
752	2
753	4
754	0
755	2
756	4
757	4
758	4
759	1
760	4
761	2
762	2
763	4
764	4
765	6
766	2
767	1
768	4
769	0
770	5
771	4
772	9
773	7
774	2
775	2
776	9
777	1
778	8
779	4
780	4
781	1
782	1
783	4
784	2
785	4
786	4
787	2
788	5
789	2
790	4
791	7
792	0
793	0
794	8
795	4
796	4
797	8
798	3
799	5
800	7
801	2
802	4
803	2
804	4
805	9
806	4
807	2
808	2
809	4
810	0
811	4
812	4
813	4
814	8
815	4
816	4
817	3
818	2
819	2
820	4
821	9
822	2
823	2
824	4
825	5
826	7
827	0
828	9
829	2
830	6
831	6
832	4
833	4
834	4
835	4
836	2
837	4
838	5
839	4
840	4
841	8
842	4
843	4
844	4
845	2
846	4
847	5
848	1
849	2
850	9
851	4
852	2
853	2
854	4
855	0
856	2
857	2
858	1
859	2
860	2
861	4
862	4
863	4
864	4
865	5
866	4
867	4
868	6
869	9
870	7
871	9
872	4
873	4
874	5
875	4
876	7
877	0
878	9
879	9
880	0
881	4
882	0
883	4
884	4
885	3
886	8
887	0
888	0
889	2
890	0
891	9
892	9
893	2
894	9
895	8
896	9
897	2
898	2
899	8
900	0
901	1
902	0
903	8
904	8
905	4
906	1
907	3
908	0
909	2
910	1
911	4
912	9
913	3
914	4
915	2
916	9
917	9
918	9
919	9
920	0
921	8
922	2
923	2
924	8
925	8
926	1
927	2
928	5
929	3
930	1
931	0
932	4
933	8
934	2
935	2
936	4
937	4
938	1
939	2
940	2
941	4
942	4
943	2
944	0
945	4
946	2
947	4
948	4
949	4
950	4
951	1
952	1
953	9
954	4
955	1
956	6
957	5
958	2
959	4
960	4
961	4
962	0
963	2
964	0
965	1
966	4
967	4
968	5
969	4
970	4
971	0
972	2
973	1
974	3
975	0
976	2
977	4
978	5
979	4
980	9
981	4
982	4
983	5
984	9
985	5
986	1
987	1
988	2
989	2
990	9
991	9
992	7
993	4
994	7
995	1
996	3
997	7
998	3
999	4
1000	4
1001	7
1002	3
1003	7
1004	3
1005	7
1006	3
1007	2
1008	7
1009	7
1010	7
1011	7
1012	7
1013	4
1014	4
1015	7
1016	7
1017	3
1018	3
1019	7
1020	7
1021	1
1022	1
1023	9
1024	9
1025	4
1026	1
1027	4
1028	4
1029	2
1030	0
1031	4
1032	2
1033	0
1034	9
1035	5
1036	4
1037	4
1038	4
1039	4
1040	4
1041	9
1042	4
1043	8
1044	4
1045	0
1046	2
1047	4
1048	4
1049	4
1050	7
1051	1
1052	8
1053	8
1054	1
1055	9
1056	3
1057	0
1058	3
1059	2
1060	9
1061	2
1062	2
1063	2
1064	2
1065	2
1066	4
1067	2
1068	4
1069	4
1070	9
1071	1
1072	0
1073	9
1074	4
1075	2
1076	9
1077	4
1078	0
1079	4
1080	4
1081	4
1082	2
1083	4
1084	5
1085	5
1086	5
1087	4
1088	4
1089	6
1090	1
1091	2
1092	1
1093	4
1094	5
1095	1
1096	5
1097	2
1098	4
1099	2
1100	4
1101	4
1102	3
1103	4
1104	4
1105	4
1106	1
1107	1
1108	4
1109	2
1110	2
1111	5
1112	6
1113	5
1114	6
1115	4
1116	4
1117	2
1118	5
1119	2
1120	2
1121	0
1122	1
1123	4
1124	4
1125	4
1126	4
1127	2
1128	1
1129	1
1130	2
1131	1
1132	2
1133	4
1134	4
1135	2
1136	9
1137	1
1138	1
1139	4
1140	4
1141	4
1142	2
1143	0
1144	2
1145	4
1146	2
1147	4
1148	4
1149	9
1150	2
1151	2
1152	6
1153	1
1154	5
1155	2
1156	0
1157	4
1158	2
1159	2
1160	4
1161	4
1162	4
1163	4
1164	2
1165	5
1166	0
1167	2
1168	4
1169	4
1170	4
1171	8
1172	1
1173	4
1174	1
1175	1
1176	4
1177	2
1178	5
1179	8
1180	5
1181	1
1182	9
1183	5
1184	2
1185	4
1186	3
1187	5
1188	1
1189	4
1190	4
1191	1
1192	5
1193	0
1194	9
1195	4
1196	9
1197	5
1198	3
1199	4
1200	9
1201	9
1202	2
1203	5
1204	5
1205	2
1206	4
1207	4
1208	8
1209	9
1210	4
1211	8
1212	4
1213	1
1214	5
1215	2
1216	2
1217	2
1218	4
1219	2
1220	9
1221	2
1222	5
1223	2
1224	0
1225	4
1226	4
1227	0
1228	9
1229	9
1230	4
1231	4
1232	9
1233	4
1234	3
1235	2
1236	2
1237	2
1238	6
1239	2
1240	9
1241	5
1242	3
1243	4
1244	0
1245	8
1246	1
1247	9
1248	4
1249	9
1250	2
1251	4
1252	4
1253	2
1254	9
1255	5
1256	2
1257	0
1258	2
1259	2
1260	4
1261	2
1262	7
1263	1
1264	1
1265	2
1266	0
1267	5
1268	2
1269	1
1270	0
1271	5
1272	2
1273	4
1274	2
1275	4
1276	0
1277	2
1278	4
1279	4
1280	4
1281	1
1282	4
1283	3
1284	2
1285	4
1286	4
1287	8
1288	2
1289	0
1290	1
1291	2
1292	4
1293	1
1294	0
1295	1
1296	4
1297	2
1298	2
1299	1
1300	9
1301	6
1302	6
1303	6
1304	6
1305	6
1306	6
1307	6
1308	6
1309	6
1310	2
1311	6
1312	9
1313	6
1314	6
1315	6
1316	6
1317	6
1318	6
1319	6
1320	6
1321	6
1322	9
1323	9
1324	6
1325	6
1326	6
1327	6
1328	6
1329	6
1330	4
1331	9
1332	8
1333	4
1334	9
1335	5
1336	0
1337	9
1338	3
1339	4
1340	1
1341	4
1342	4
1343	5
1344	4
1345	4
1346	7
1347	4
1348	9
1349	9
1350	5
1351	5
1352	5
1353	5
1354	5
1355	5
1356	5
1357	2
1358	2
1359	8
1360	8
1361	5
1362	5
1363	4
1364	5
1365	1
1366	6
1367	6
1368	6
1369	2
1370	5
1371	2
1372	0
1373	2
1374	2
1375	4
1376	4
1377	0
1378	4
1379	4
1380	4
1381	4
1382	2
1383	4
1384	9
1385	5
1386	8
1387	2
1388	4
1389	4
1390	4
1391	2
1392	0
1393	4
1394	4
1395	4
1396	1
1397	1
1398	9
1399	4
1400	5
1401	2
1402	7
1403	9
1404	4
1405	5
1406	9
1407	2
1408	5
1409	2
1410	5
1411	2
1412	4
1413	9
1414	2
1415	2
1416	8
1417	4
1418	1
1419	2
1420	2
1421	2
1422	1
1423	1
1424	2
1425	1
1426	8
1427	2
1428	8
1429	2
1430	8
1431	0
1432	9
1433	7
1434	2
1435	1
1436	8
1437	1
1438	4
1439	4
1440	2
1441	8
1442	1
1443	4
1444	9
1445	5
1446	7
1447	0
1448	2
1449	0
1450	9
1451	9
1452	2
1453	9
1454	1
1455	2
1456	4
1457	4
1458	9
1459	7
1460	2
1461	0
1462	2
1463	3
1464	0
1465	5
1466	0
1467	5
1468	2
1469	1
1470	0
1471	2
1472	4
1473	4
1474	4
1475	4
1476	4
1477	2
1478	2
1479	0
1480	9
1481	2
1482	2
1483	9
1484	4
1485	0
1486	4
1487	5
1488	4
1489	3
1490	2
1491	5
1492	2
1493	4
1494	4
1495	2
1496	4
1497	4
1498	0
1499	2
1500	3
1501	2
1502	8
1503	0
1504	4
1505	5
1506	4
1507	2
1508	4
1509	4
1510	0
1511	8
1512	3
1513	5
1514	2
1515	0
1516	4
1517	9
1518	4
1519	2
1520	4
1521	2
1522	5
1523	4
1524	8
1525	2
1526	7
1527	4
1528	4
1529	8
1530	1
1531	8
1532	4
1533	9
1534	0
1535	4
1536	4
1537	1
1538	4
1539	5
1540	2
1541	3
1542	7
1543	4
1544	2
1545	5
1546	5
1547	7
1548	4
1549	9
1550	5
1551	7
1552	8
1553	4
1554	3
1555	4
1556	9
1557	9
1558	5
1559	0
1560	4
1561	2
1562	9
1563	2
1564	3
1565	5
1566	9
1567	4
1568	9
1569	4
1570	2
1571	4
1572	2
1573	9
1574	9
1575	9
1576	4
1577	9
1578	4
1579	2
1580	6
1581	4
1582	9
1583	9
1584	5
1585	4
1586	8
1587	2
1588	9
1589	8
1590	4
1591	4
1592	9
1593	0
1594	2
1595	2
1596	2
1597	0
1598	9
1599	9
1600	2
1601	9
1602	2
1603	1
1604	4
1605	4
1606	1
1607	9
1608	4
1609	6
1610	0
1611	1
1612	9
1613	4
1614	4
1615	9
1616	1
1617	2
1618	4
1619	2
1620	0
1621	5
1622	4
1623	0
1624	4
1625	1
1626	4
1627	4
1628	0
1629	9
1630	5
1631	2
1632	4
1633	2
1634	0
1635	5
1636	4
1637	0
1638	0
1639	0
1640	9
1641	9
1642	7
1643	2
1644	6
1645	6
1646	4
1647	4
1648	4
1649	4
1650	1
1651	2
1652	4
1653	2
1654	7
1655	2
1656	4
1657	4
1658	4
1659	7
1660	4
1661	9
1662	4
1663	2
1664	7
1665	0
1666	9
1667	4
1668	9
1669	9
1670	4
1671	5
1672	0
1673	9
1674	2
1675	4
1676	4
1677	4
1678	4
1679	4
1680	4
1681	4
1682	2
1683	9
1684	0
1685	2
1686	0
1687	2
1688	5
1689	5
1690	4
1691	1
1692	1
1693	5
1694	2
1695	2
1696	9
1697	0
1698	3
1699	9
1700	2
1701	9
1702	0
1703	6
1704	4
1705	4
1706	4
1707	2
1708	6
1709	2
1710	4
1711	0
1712	4
1713	9
1714	9
1715	6
1716	2
1717	5
1718	2
1719	4
1720	8
1721	9
1722	1
1723	4
1724	8
1725	9
1726	2
1727	5
1728	1
1729	5
1730	4
1731	4
1732	9
1733	2
1734	2
1735	4
1736	5
1737	1
1738	9
1739	4
1740	0
1741	4
1742	9
1743	3
1744	4
1745	2
1746	4
1747	4
1748	7
1749	4
1750	4
1751	2
1752	0
1753	4
1754	4
1755	8
1756	7
1757	2
1758	5
1759	3
1760	2
1761	0
1762	2
1763	9
1764	5
1765	9
1766	9
1767	0
1768	4
1769	2
1770	2
1771	4
1772	9
1773	4
1774	7
1775	4
1776	2
1777	4
1778	9
1779	3
1780	3
1781	0
1782	0
1783	9
1784	2
1785	8
1786	2
1787	1
1788	2
1789	2
1790	4
1791	4
1792	2
1793	6
1794	2
1795	2
1796	1
1797	2
1798	5
1799	4
1800	9
1801	2
1802	2
1803	4
1804	4
1805	8
1806	2
1807	9
1808	4
1809	8
1810	4
1811	4
1812	3
1813	5
1814	2
1815	2
1816	2
1817	2
1818	2
1819	0
1820	9
1821	4
1822	9
1823	9
1824	4
1825	8
1826	0
1827	2
1828	0
1829	4
1830	4
1831	4
1832	1
1833	0
1834	2
1835	2
1836	4
1837	8
1838	7
1839	9
1840	9
1841	5
1842	2
1843	5
1844	4
1845	2
1846	4
1847	2
1848	5
1849	5
1850	7
1851	7
1852	9
1853	4
1854	2
1855	6
1856	0
1857	1
1858	1
1859	1
1860	4
1861	4
1862	3
1863	1
1864	4
1865	2
1866	4
1867	4
1868	2
1869	4
1870	4
1871	4
1872	4
1873	4
1874	4
1875	0
1876	4
1877	0
1878	0
1879	2
1880	4
1881	4
1882	1
1883	4
1884	9
1885	5
1886	4
1887	4
1888	4
1889	2
1890	0
1891	4
1892	4
1893	4
1894	2
1895	4
1896	2
1897	2
1898	3
1899	2
1900	6
1901	6
1902	6
1903	6
1904	6
1905	6
1906	6
1907	6
1908	6
1909	6
1910	6
1911	6
1912	6
1913	6
1914	6
1915	6
1916	6
1917	6
1918	6
1919	6
1920	6
1921	6
1922	6
1923	6
1924	6
1925	9
1926	9
1927	9
1928	6
1929	6
1930	6
1931	5
1932	5
1933	5
1934	2
1935	2
1936	3
1937	5
1938	2
1939	4
1940	9
1941	1
1942	2
1943	2
1944	5
1945	7
1946	7
1947	7
1948	7
1949	7
1950	5
1951	0
1952	1
1953	4
1954	5
1955	4
1956	0
1957	9
1958	2
1959	5
1960	8
1961	4
1962	7
1963	7
1964	7
1965	1
1966	7
1967	7
1968	3
1969	7
1970	3
1971	7
1972	3
1973	7
1974	3
1975	2
1976	3
1977	3
1978	7
1979	7
1980	2
1981	3
1982	3
1983	7
1984	7
1985	3
1986	2
1987	3
1988	3
1989	9
1990	4
1991	2
1992	1
1993	0
1994	0
1995	2
1996	0
1997	1
1998	0
1999	4
2000	4
2001	4
2002	4
2003	2
2004	2
2005	4
2006	4
2007	4
2008	3
2009	7
2010	4
2011	7
2012	7
2013	7
2014	7
2015	7
2016	7
2017	4
2018	7
2019	2
2020	7
2021	7
2022	7
2023	7
2024	3
2025	5
2026	7
2027	7
2028	6
2029	7
2030	3
2031	8
2032	4
2033	7
2034	3
2035	4
2036	5
2037	4
2038	9
2039	8
2040	2
2041	9
2042	2
2043	4
2044	9
2045	4
2046	5
2047	3
2048	4
2049	9
2050	6
2051	6
2052	9
2053	9
2054	7
2055	2
2056	0
2057	9
2058	0
2059	2
2060	1
2061	0
2062	4
2063	4
2064	2
2065	2
2066	3
2067	2
2068	7
2069	7
2070	7
2071	7
2072	7
2073	7
2074	3
2075	2
2076	0
2077	0
2078	4
2079	2
2080	2
2081	2
2082	2
2083	7
2084	5
2085	0
2086	2
2087	2
2088	0
2089	6
2090	6
2091	9
2092	3
2093	3
2094	2
2095	4
2096	4
2097	0
2098	5
2099	0
2100	2
2101	2
2102	0
2103	2
2104	3
2105	2
2106	0
2107	9
2108	2
2109	9
2110	9
2111	9
2112	9
2113	9
2114	9
2115	9
2116	9
2117	9
2118	9
2119	4
2120	1
2121	4
2122	2
2123	4
2124	5
2125	5
2126	2
2127	5
2128	4
2129	1
2130	4
2131	4
2132	4
2133	9
2134	9
2135	9
2136	2
2137	9
2138	4
2139	8
2140	9
2141	9
2142	9
2143	9
2144	2
2145	9
2146	8
2147	4
2148	2
2149	4
2150	9
2151	4
2152	9
2153	2
2154	2
2155	4
2156	4
2157	4
2158	9
2159	4
2160	4
2161	2
2162	4
2163	9
2164	4
2165	4
2166	4
2167	4
2168	4
2169	2
2170	2
2171	4
2172	2
2173	4
2174	0
2175	8
2176	2
2177	2
2178	2
2179	0
2180	2
2181	4
2182	2
2183	2
2184	2
2185	4
2186	2
2187	6
2188	8
2189	5
2190	8
2191	5
2192	2
2193	0
2194	9
2195	4
2196	2
2197	8
2198	9
2199	4
2200	4
2201	1
2202	4
2203	4
2204	9
2205	4
2206	5
2207	4
2208	4
2209	9
2210	9
2211	1
2212	1
2213	2
2214	4
2215	4
2216	4
2217	2
2218	9
2219	9
2220	2
2221	2
2222	0
2223	0
2224	4
2225	7
2226	2
2227	2
2228	0
2229	9
2230	2
2231	2
2232	2
2233	2
2234	4
2235	4
2236	4
2237	2
2238	5
2239	5
2240	4
2241	4
2242	1
2243	4
2244	4
2245	4
2246	9
2247	0
2248	2
2249	2
2250	2
2251	9
2252	2
2253	5
2254	1
2255	2
2256	2
2257	9
2258	6
2259	6
2260	4
2261	1
2262	8
2263	4
2264	4
2265	9
2266	2
2267	4
2268	4
2269	9
2270	8
2271	0
2272	4
2273	2
2274	4
2275	5
2276	4
2277	9
2278	5
2279	4
2280	2
2281	2
2282	4
2283	2
2284	9
2285	7
2286	7
2287	2
2288	4
2289	4
2290	2
2291	4
2292	2
2293	4
2294	5
2295	5
2296	5
2297	5
2298	5
2299	5
2300	8
2301	5
2302	2
2303	2
2304	5
2305	2
2306	2
2307	5
2308	6
2309	2
2310	2
2311	2
2312	2
2313	2
2314	2
2315	7
2316	8
2317	4
2318	2
2319	0
2320	9
2321	2
2322	9
2323	2
2324	5
2325	1
2326	2
2327	8
2328	4
2329	4
2330	3
2331	4
2332	1
2333	5
2334	5
2335	5
2336	8
2337	8
2338	2
2339	2
2340	5
2341	5
2342	5
2343	5
2344	2
2345	5
2346	0
2347	2
2348	2
2349	2
2350	9
2351	4
2352	5
2353	5
2354	2
2355	8
2356	1
2357	0
2358	5
2359	6
2360	3
2361	3
2362	2
2363	4
2364	4
2365	4
2366	4
2367	2
2368	4
2369	9
2370	4
2371	4
2372	4
2373	4
2374	0
2375	2
2376	4
2377	9
2378	2
2379	6
2380	3
2381	3
2382	6
2383	6
2384	4
2385	6
2386	6
2387	6
2388	2
2389	2
2390	6
2391	6
2392	6
2393	6
2394	2
2395	6
2396	6
2397	4
2398	1
2399	8
2400	8
2401	2
2402	2
2403	2
2404	2
2405	4
2406	9
2407	5
2408	3
2409	2
2410	9
2411	4
2412	0
2413	8
2414	9
2415	2
2416	8
2417	4
2418	2
2419	9
2420	4
2421	9
2422	8
2423	2
2424	4
2425	1
2426	1
2427	8
2428	0
2429	2
2430	2
2431	2
2432	4
2433	8
2434	4
2435	2
2436	9
2437	0
2438	2
2439	4
2440	2
2441	8
2442	1
2443	4
2444	6
2445	6
2446	6
2447	6
2448	6
2449	2
2450	6
2451	4
2452	4
2453	4
2454	9
2455	5
2456	6
2457	1
2458	9
2459	5
2460	5
2461	5
2462	5
2463	5
2464	5
2465	5
2466	5
2467	4
2468	3
2469	1
2470	2
2471	9
2472	4
2473	9
2474	2
2475	4
2476	2
2477	4
2478	4
2479	6
2480	5
2481	9
2482	9
2483	2
2484	9
2485	9
2486	2
2487	0
2488	4
2489	8
2490	7
2491	6
2492	9
2493	4
2494	4
2495	4
2496	1
2497	7
2498	2
2499	5
2500	0
2501	0
2502	9
2503	8
2504	4
2505	2
2506	4
2507	4
2508	2
2509	1
2510	4
2511	1
2512	8
2513	2
2514	1
2515	2
2516	0
2517	9
2518	2
2519	4
2520	0
2521	4
2522	8
2523	4
2524	2
2525	0
2526	1
2527	2
2528	8
2529	2
2530	2
2531	9
2532	2
2533	3
2534	4
2535	1
2536	9
2537	2
2538	4
2539	9
2540	4
2541	4
2542	4
2543	4
2544	6
2545	6
2546	3
2547	5
2548	5
2549	2
2550	4
2551	0
2552	0
2553	2
2554	2
2555	4
2556	5
2557	0
2558	4
2559	5
2560	8
2561	4
2562	2
2563	4
2564	6
2565	6
2566	6
2567	6
2568	6
2569	6
2570	4
2571	5
2572	5
2573	5
2574	5
2575	6
2576	6
2577	6
2578	6
2579	6
2580	6
2581	6
2582	6
2583	6
2584	6
2585	6
2586	6
2587	6
2588	6
2589	1
2590	2
2591	1
2592	1
2593	5
2594	1
2595	6
2596	1
2597	1
2598	1
2599	6
2600	1
2601	1
2602	8
2603	9
2604	4
2605	4
2606	0
2607	9
2608	1
2609	4
2610	0
2611	4
2612	8
2613	4
2614	2
2615	2
2616	2
2617	4
2618	7
2619	9
2620	1
2621	2
2622	4
2623	5
2624	1
2625	2
2626	4
2627	2
2628	0
2629	1
2630	9
2631	2
2632	5
2633	4
2634	4
2635	0
2636	4
2637	2
2638	9
2639	0
2640	7
2641	6
2642	4
2643	4
2644	9
2645	4
2646	8
2647	2
2648	2
2649	2
2650	9
2651	3
2652	0
2653	9
2654	5
2655	8
2656	4
2657	1
2658	1
2659	4
2660	4
2661	4
2662	4
2663	4
2664	2
2665	4
2666	5
2667	2
2668	5
2669	2
2670	4
2671	6
2672	9
2673	2
2674	4
2675	4
2676	4
2677	2
2678	2
2679	5
2680	4
2681	2
2682	2
2683	2
2684	9
2685	6
2686	4
2687	5
2688	4
2689	4
2690	2
2691	4
2692	7
2693	9
2694	9
2695	9
2696	2
2697	2
2698	2
2699	2
2700	1
2701	2
2702	4
2703	2
2704	4
2705	8
2706	4
2707	1
2708	4
2709	9
2710	2
2711	2
2712	6
2713	6
2714	6
2715	6
2716	6
2717	2
2718	6
2719	2
2720	6
2721	6
2722	2
2723	2
2724	2
2725	2
2726	2
2727	2
2728	2
2729	2
2730	2
2731	7
2732	0
2733	9
2734	9
2735	2
2736	8
2737	2
2738	5
2739	5
2740	2
2741	1
2742	2
2743	9
2744	1
2745	6
2746	5
2747	5
2748	5
2749	5
2750	9
2751	4
2752	4
2753	3
2754	5
2755	1
2756	4
2757	9
2758	9
2759	7
2760	2
2761	4
2762	4
2763	4
2764	0
2765	8
2766	9
2767	2
2768	8
2769	2
2770	4
2771	9
2772	9
2773	4
2774	8
2775	4
2776	4
2777	7
2778	4
2779	4
2780	2
2781	9
2782	9
2783	4
2784	6
2785	6
2786	6
2787	9
2788	1
2789	2
2790	1
2791	2
2792	2
2793	4
2794	2
2795	2
2796	2
2797	4
2798	2
2799	6
2800	4
2801	2
2802	9
2803	0
2804	0
2805	2
2806	0
2807	7
2808	4
2809	6
2810	5
2811	5
2812	9
2813	4
2814	2
2815	8
2816	0
2817	7
2818	4
2819	8
2820	2
2821	4
2822	2
2823	5
2824	5
2825	0
2826	3
2827	1
2828	2
2829	6
2830	3
2831	6
2832	6
2833	9
2834	9
2835	4
2836	5
2837	0
2838	2
2839	4
2840	1
2841	0
2842	4
2843	5
2844	2
2845	2
2846	2
2847	5
2848	9
2849	2
2850	0
2851	0
2852	1
2853	1
2854	2
2855	2
2856	4
2857	2
2858	0
2859	4
2860	4
2861	1
2862	4
2863	4
2864	4
2865	1
2866	8
2867	2
2868	2
2869	4
2870	9
2871	1
2872	0
2873	0
2874	0
2875	5
2876	1
2877	2
2878	5
2879	5
2880	5
2881	0
2882	5
2883	9
2884	7
2885	4
2886	4
2887	9
2888	4
2889	4
2890	4
2891	4
2892	2
2893	8
2894	4
2895	4
2896	5
2897	4
2898	9
2899	3
2900	0
2901	4
2902	1
2903	4
2904	2
2905	9
2906	4
2907	6
2908	2
2909	8
2910	4
2911	4
2912	1
2913	9
2914	9
2915	1
2916	5
2917	5
2918	3
2919	4
2920	5
2921	5
2922	5
2923	9
2924	5
2925	4
2926	6
2927	4
2928	2
2929	0
2930	2
2931	5
2932	4
2933	1
2934	2
2935	8
2936	9
2937	4
2938	1
2939	9
2940	4
2941	4
2942	4
2943	2
2944	2
2945	2
2946	9
2947	6
2948	6
2949	6
2950	4
2951	5
2952	6
2953	2
2954	8
2955	6
2956	1
2957	6
2958	6
2959	2
2960	5
2961	2
2962	2
2963	1
2964	2
2965	7
2966	2
2967	3
2968	2
2969	4
2970	2
2971	2
2972	2
2973	2
2974	2
2975	9
2976	2
2977	8
2978	4
2979	2
2980	2
2981	4
2982	4
2983	2
2984	4
2985	7
2986	9
2987	9
2988	2
2989	6
2990	4
2991	2
2992	2
2993	5
2994	9
2995	9
2996	4
2997	1
2998	2
2999	4
